step,agent_id,x,y,toxicload
1,5,577.0,310.0,0.0
1,16,440.0,642.0,0.0
1,20,302.0,594.0,0.0
1,12,248.0,296.0,0.0
1,24,237.0,589.0,0.0
1,8,476.0,473.0,0.0
1,17,493.0,475.0,0.0
1,1,231.0,506.0,0.0
1,19,233.0,525.0,0.0
1,22,253.0,667.0,0.0
1,23,544.0,314.0,0.0
1,6,291.0,636.0,0.0
1,11,516.0,365.0,0.0
1,9,659.0,718.0,0.0
1,14,285.0,490.0,0.0
1,3,474.0,290.0,0.0
1,7,516.0,338.0,0.0
1,25,260.0,493.0,0.0
1,4,539.0,347.0,0.0
1,13,668.0,398.0,0.0
1,15,664.0,309.0,0.0
1,2,430.0,434.0,0.0
1,10,290.0,342.0,0.0
1,18,309.0,303.0,0.0
1,21,556.0,584.0,0.0
2,5,576.0454058453981,309.04540584539814,0.0
2,16,439.04540584539814,642.9545941546019,0.0
2,20,302.0,595.0,0.0
2,12,248.95459415460184,295.04540584539814,0.0
2,24,237.95459415460184,588.0454058453981,0.0
2,8,475.04540584539814,472.04540584539814,0.0
2,17,492.04540584539814,474.04540584539814,0.0
2,1,230.04540584539816,505.04540584539814,0.0
2,19,232.04540584539816,524.0454058453981,0.0
2,22,252.04540584539816,666.0454058453981,0.0
2,23,544.0,313.0,0.0
2,6,290.04540584539814,635.0454058453981,0.0
2,11,515.0454058453981,364.04540584539814,0.0
2,9,659.9545941546019,717.0454058453981,0.0
2,14,284.0,490.0,0.0
2,3,474.95459415460186,289.04540584539814,0.0
2,7,515.0454058453981,337.04540584539814,0.0
2,25,259.04540584539814,492.04540584539814,0.0
2,4,538.0454058453981,346.04540584539814,0.0
2,13,668.0,397.0,0.0
2,15,663.0454058453981,308.04540584539814,0.0
2,2,429.04540584539814,433.04540584539814,0.0
2,10,289.04540584539814,341.04540584539814,0.0
2,18,309.0,302.0,0.0
2,21,557.0,584.0,0.0
3,5,576.0,309.0,0.0
3,16,439.0,643.0,0.0
3,20,301.04540584539814,595.9545941546019,0.0
3,12,249.0,295.0,0.0
3,24,238.0,588.0,0.0
3,8,475.0,472.0,0.0
3,17,492.0,474.0,0.0
3,1,230.0,505.0,0.0
3,19,232.0,524.0,0.0
3,22,252.0,666.0,0.0
3,23,543.0454058453981,312.04540584539814,0.0
3,6,290.0,635.0,0.0
3,11,515.0,364.0,0.0
3,9,660.0,717.0,0.0
3,14,283.0,490.0,0.0
3,3,475.0,289.0,0.0
3,7,515.0,337.0,0.0
3,25,259.0,492.0,0.0
3,4,538.0,346.0,0.0
3,13,668.9545941546019,396.04540584539814,0.0
3,15,663.0,308.0,0.0
3,2,429.0,433.0,0.0
3,10,289.0,341.0,0.0
3,18,308.04540584539814,301.04540584539814,0.0
3,21,557.9545941546019,584.9545941546019,0.0
4,5,575.0454058453981,308.04540584539814,0.0
4,16,438.04540584539814,643.9545941546019,0.0
4,20,301.0,596.0,0.0
4,12,248.04540584539816,294.04540584539814,0.0
4,24,237.04540584539816,587.0454058453981,0.0
4,8,474.04540584539814,472.95459415460186,0.0
4,17,491.0,474.0,0.0
4,1,229.04540584539816,504.04540584539814,0.0
4,19,231.04540584539816,523.0454058453981,0.0
4,22,251.04540584539816,665.0454058453981,0.0
